datetime,player,channel,message
2025-11-05 11:16:56,Bez,business-comms-6608,"This is very important meeting, we need to fix the issue asap"
2025-11-05 11:17:31,PLAYER,business-comms-6608,Bez we're on it
2025-11-05 11:17:43,Daniel,online-boutique-6608,I have checked and no issue found
2025-11-05 11:17:45,PLAYER,online-boutique-6608,Hamed can you take a look please
2025-11-05 11:17:59,Shay,online-boutique-6608,I don't see any issue in logs as well
2025-11-05 11:18:11,PLAYER,online-boutique-6608,Hamed Tanya any on your end
2025-11-05 11:18:29,Hamed,online-boutique-6608,let me check
2025-11-05 11:18:49,Hamed,online-boutique-6608,Is it only Tinus who has the problem?
2025-11-05 11:18:52,PLAYER,online-boutique-6608,could not retrieve product - what would this error message usually indicate?
2025-11-05 11:19:07,PLAYER,online-boutique-6608,yes only Tinus
2025-11-05 11:19:16,PLAYER,online-boutique-6608,Tinus can you confirm how you are accessing this
2025-11-05 11:19:16,Hamed,online-boutique-6608,"Because, I am able to place an order"
2025-11-05 11:19:40,Tinus,online-boutique-6608,I am using my computer
2025-11-05 11:20:03,PLAYER,online-boutique-6608,Maya could you check also please
2025-11-05 11:20:04,Hamed,online-boutique-6608,"I see something weird in the screenshot shared by Tinus

product/OLJCESPC7Z, The product ID in Tinus screen shot is different than what we have in PROD"
2025-11-05 11:20:13,PLAYER,online-boutique-6608,would there be any blocks on Tinus computer?
2025-11-05 11:20:35,Maya,online-boutique-6608,No problem with security. I will check again
2025-11-05 11:20:47,PLAYER,online-boutique-6608,Daniel Shay why would product ID be different for Tinus?
2025-11-05 11:21:17,Bob,online-boutique-6608,Still no customer report
2025-11-05 11:21:30,PLAYER,online-boutique-6608,can we confirm with Tinus what version he is using
2025-11-05 11:21:35,Hamed,online-boutique-6608,Looks like this issue is due to Tinus only
2025-11-05 11:21:53,PLAYER,online-boutique-6608,Tinus please confirm the link you are using with the team
2025-11-05 11:22:11,PLAYER,business-comms-6608,"issue effecting Tinus, working on it"
2025-11-05 11:22:19,Tanya,online-boutique-6608,Can you ask him to try it from his mobile?
2025-11-05 11:22:48,PLAYER,online-boutique-6608,Tinus are you able to access on different devices? eg mobile
2025-11-05 11:22:50,Hamed,online-boutique-6608,"Looks like this issue is due to Tinus local machine - Do you think if its local cache ?
The product id is from UAT - If Tinus was testing anything in UAT, likely its cached."
2025-11-05 11:23:11,Tinus,online-boutique-6608,Yes my phone is fine but cant present from my phone
2025-11-05 11:23:14,PLAYER,online-boutique-6608,Shay Daniel can we get cache cleared for Tinus
2025-11-05 11:23:23,Tinus,online-boutique-6608,"I am so stress, is there any ETA?"
2025-11-05 11:23:35,PLAYER,online-boutique-6608,Tinus please clear cache on PC
2025-11-05 11:23:42,PLAYER,online-boutique-6608,this should resolve
2025-11-05 11:23:58,Daniel,online-boutique-6608,It is local to his machine we should ask him
2025-11-05 11:24:10,PLAYER,online-boutique-6608,Tinus please clear
2025-11-05 11:24:16,Tinus,online-boutique-6608,"Really, Ok"
2025-11-05 11:24:28,tinus,online-boutique-6608,Damn! thats it
2025-11-05 11:24:30,PLAYER,online-boutique-6608,let us know
2025-11-05 11:24:30,tinus,online-boutique-6608,"Great Ive got to do my presentation now, thanks for figuring this out so quickly. @daniel @shay can you look in to a cache busting solution?"
2025-11-05 11:24:32,shay,online-boutique-6608,it was the cache! sure we can do that
2025-11-05 11:24:34,daniel,online-boutique-6608,"no worries boss, at least its not a significat issue"
2025-11-05 11:24:35,daniel,online-boutique-6608,good luck with the presentation!
2025-11-05 11:24:36,tanya,online-boutique-6608,yes good luck @tinus
2025-11-05 11:24:38,shay,online-boutique-6608,good luck @tinus!
2025-11-05 11:24:49,UptimeLabs,online-boutique-6608,"Thank you for playing, We recommend that you take 5 minutes to go and get a drink or stretch your legs.
Once you are back we ask that you complete this retrospective and feedback form, just hit I am ready when you want to start. I am ready button"
2025-11-05 11:24:51,PLAYER,online-boutique-6608,Clicked Start_feedback button
2025-11-05 11:25:28,UptimeLabs,online-boutique-6608,Submission successful
